district,mandal,village,lat,long,date,value
JAGITYAL,Jagtial,Jagityal,78.8461,18.8252,01/08/22,2.52
JAGITYAL,Jagityal_Rural,Morapally,78.893939,18.790181,01/08/22,0.82
JAGITYAL,Kathlapur,Kathalapur,78.689722,18.752777,01/08/22,0.55
JAGITYAL,Kodimial,Chepial,78.935833,18.624722,01/08/22,2.04
JAGITYAL,Koratla,Ilapur,78.7039,18.8561,01/08/22,2.11
JAGITYAL,Koratla,Korutla,78.706388,18.818611,01/08/22,4.26
JAGITYAL,Mallapur,Mallapur,78.7064,18.9647,01/08/22,1.69
JAGITYAL,Mallapur,VV Raopet,78.770044,18.993948,01/08/22,3.15
JAGITYAL,Malial,Nukapalli,78.9222,18.7094,01/08/22,1.24
JAGITYAL,Medipalle,Desaipet,,,01/08/22,0.67
JAGITYAL,Medipalle,Katlakunta,78.813333,18.843888,01/08/22,0.74
JAGITYAL,Medipalle,Rangapur,78.792333,18.758416,01/08/22,1.07
JAGITYAL,Metpalle,Metpalli,78.620555,18.847777,01/08/22,
JAGITYAL,Metpalle,Atmakur,78.620111,18.752194,01/08/22,5.24
JAGITYAL,Metpalle,Bandalingapur,78.5853,18.8309,01/08/22,1.83
JAGITYAL,Metpalle,Metla Chittapur,78.588005,18.781131,01/08/22,1.51
JAGITYAL,Pegadapalle,Pegadapalli,79.064444,18.706388,01/08/22,1.34
JAGITYAL,Raikal,Bornapally,78.8235,19.0265,01/08/22,1.28
JAGITYAL,Raikal,Itikyal,78.760618,18.9192,01/08/22,0.97
JAGITYAL,Raikal,Raikal,78.802852,18.910338,01/08/22,0.73
JAGITYAL,Raikal,Vodde lingapur,78.837222,18.959166,01/08/22,0.34
JAGITYAL,Sarangapur,Rachapalli,78.931444,18.931444,01/08/22,1.33
JAGITYAL,Sarangapur,Sarangapur,78.958055,18.929722,01/08/22,1.87
JAGITYAL,Velgatoor,Chegyam,79.2736,18.8145,01/08/22,1.24
JAGITYAL,Velgatoor,Stambampally,79.161,18.861,01/08/22,0.77
JAGITYAL,Velgatoor,Velgatur,79.1697,18.8353,01/08/22,2.64
JANGAON,Bachannapeta,Bachannapet,79.0422,17.7908,01/08/22,1.24
JANGAON,Bachannapeta,Padamati Keshapur,78.9394,17.8383,01/08/22,2.2
JANGAON,Chilpur,Kistajigudem,79.2958,17.8772,01/08/22,1.3
JANGAON,Chilpur,Malkapur,79.3069,17.9341,01/08/22,0.85
JANGAON,Devaruppala,Devaruppula,79.3562,17.5374,01/08/22,0.4
JANGAON,Devaruppala,Singarajupalli,79.2738,17.5919,01/08/22,1.25
JANGAON,Ganpur_stn,Chagal,79.3604,17.8387,01/08/22,9.47
JANGAON,Ganpur_stn,Namiligonda,79.4042,17.8333,01/08/22,0.4
JANGAON,Jangaon,Jangaon,79.1474,17.6973,01/08/22,1.61
JANGAON,Jangaon,Siddanki,79.0981,17.7676,01/08/22,4.44
JANGAON,Kodakandla,Kodakandla,79.5144,17.5258,01/08/22,4.44
JANGAON,Lingalaghanpur,Jeedikal,79.1613,17.6084,01/08/22,2.95
JANGAON,Lingalaghanpur,Lingala ghanpur,79.1997,17.6591,01/08/22,1.38
JANGAON,Lingalaghanpur,Vadicherla,79.2365,17.6606,01/08/22,0.15
JANGAON,Narmetta,Machupahad,79.222159,17.87118,01/08/22,5.5
JANGAON,Narmetta,Veldanda,79.124717,17.858198,01/08/22,2.7
JANGAON,Palakurthi,Gudur,79.409394,17.736265,01/08/22,2.4
JANGAON,Palakurthi,Palakurthi,79.4225,17.6691,01/08/22,3.68
JANGAON,Raghunathpalle,Ibrahimpur,79.2289,17.7592,01/08/22,11.27
JANGAON,Raghunathpalle,Nidigonda,79.231,17.731,01/08/22,1.62
JANGAON,Raghunathpalle,Raghunadhapalli,79.2636,17.7647,01/08/22,4.32
JANGAON,Tharigoppula,Tarigopulla,79.1802,17.9427,01/08/22,3.2
JANGAON,Zaffergadh,Kunur,79.4766,17.847,01/08/22,7.24
JANGAON,Zaffergadh,Zafergad,79.487,17.7651,01/08/22,2.27
JOGULAMBA(GADWAL),Alampur,Alampur,78.121104,15.896441,01/08/22,2.13
JOGULAMBA(GADWAL),Dharur,Dharoor,77.678908,16.224385,01/08/22,3.07
JOGULAMBA(GADWAL),Dharur,Neelahally,77.641794,16.265211,01/08/22,10.19
JOGULAMBA(GADWAL),Gadwal,Gadwal,77.8021,16.2326,01/08/22,2.13
JOGULAMBA(GADWAL),Ghattu,Allor,77.628079,16.177873,01/08/22,9.1
JOGULAMBA(GADWAL),Ghattu,Gattu,77.5757,16.1287,01/08/22,1.42
JOGULAMBA(GADWAL),Ghattu,Induvasi,77.52,16.04,01/08/22,
JOGULAMBA(GADWAL),Aiza,Eklaspur,77.6515,16.0482,01/08/22,2.59
JOGULAMBA(GADWAL),Aiza,Ieeza,77.671609,16.01518,01/08/22,10.46
JOGULAMBA(GADWAL),Itikyal,Kodandapur,77.565,16.249,01/08/22,12.42
JOGULAMBA(GADWAL),Kaloor_Timmanadoddi,Kondapur,77.8315,16.0701,01/08/22,2.45
JOGULAMBA(GADWAL),Kaloor_Timmanadoddi,Kuchinerla,77.526,16.179,01/08/22,1.15
JOGULAMBA(GADWAL),Maldakal,Maldakal,77.687599,16.129667,01/08/22,0.9
JOGULAMBA(GADWAL),Manopad,Manopad,77.9533,15.9656,01/08/22,2.58
JOGULAMBA(GADWAL),Undavelli,Pullur,78.01,15.92,01/08/22,19.62
JOGULAMBA(GADWAL),Undavelli,Undavally,78.04,15.93,01/08/22,3.1
JOGULAMBA(GADWAL),Waddepalle,Santhinagar,77.839,15.94,01/08/22,1.24
KAMAREDDY,Banswada,Bansawada,77.879,18.393,01/08/22,3.78
KAMAREDDY,Banswada,Budimi,77.89,18.34,01/08/22,1.53
