district,mandal,village,lat,long,date,value
KHAMMAM,Thirumalayapalem,Kakaravai,79.84,17.31,01/04/22,2.17
KHAMMAM,Thirumalayapalem,Tippareddigudem,79.98,17.37,01/04/22,6.21
KHAMMAM,Thirumalayapalem,Bachode,79.9006,17.2997,01/04/22,3.7
KHAMMAM,Thirumalayapalem,Tirumalayapalem,80.050896,17.317454,01/04/22,3.7
KHAMMAM,Vemsoor,Vemsur,80.805,17.1442,01/04/22,4.28
KHAMMAM,Vemsoor,Kallurigudem,80.75,17.11,01/04/22,12.46
KHAMMAM,Vemsoor,Kandukuru,80.84,17.07,01/04/22,4.95
KHAMMAM,Wyra,Siripuram,80.4803,16.8606,01/04/22,4.27
KHAMMAM,Yerrupalem,Banigandlapadu,80.48,16.86,01/04/22,14.54
KHAMMAM,Yerrupalem,Bheemavaram,80.51,16.94,01/04/22,4.75
KUMURAM BHEEM,Asifabad,Asifabad,79.286065,19.359617,01/04/22,18.1
KUMURAM BHEEM,Asifabad,Kommuguda,79.250368,19.391953,01/04/22,3.95
KUMURAM BHEEM,Bejjur,Bejjur,79.862302,19.356582,01/04/22,4.08
KUMURAM BHEEM,Bejjur,Rebbana,79.75,19.400277,01/04/22,3.86
KUMURAM BHEEM,Dahegaon,Dahegaon,79.702222,19.250555,01/04/22,16.54
KUMURAM BHEEM,Jainoor,Rasimetta,78.996121,19.400645,01/04/22,4.93
KUMURAM BHEEM,Kagaznagar,Jambugaon,79.576266,19.325138,01/04/22,15.23
KUMURAM BHEEM,Kagaznagar,Kagaznagar,79.496997,19.355709,01/04/22,5.5
KUMURAM BHEEM,Kerameri,Bheemangondi,79.152032,19.423766,01/04/22,9.72
KUMURAM BHEEM,Kerameri,Kerameri,79.05625,19.444,01/04/22,12.43
KUMURAM BHEEM,Kouthala,Kowthala,79.7324,19.5219,01/04/22,6.48
KUMURAM BHEEM,Lingapur,Loddiguda,79.088,19.233,01/04/22,1.4
KUMURAM BHEEM,Penchikalpet,Yelkapally,79.756802,19.278088,01/04/22,15.61
KUMURAM BHEEM,Rebbana,Rebbena II,79.415972,19.257,01/04/22,8.04
KUMURAM BHEEM,Sirpur_T,Sirput-T,79.57,19.48,01/04/22,0.02
KUMURAM BHEEM,Tiryani,Bheempur,79.203166,19.110748,01/04/22,13.53
KUMURAM BHEEM,Tiryani,Pangidimadra,79.14703,19.25113,01/04/22,4.05
KUMURAM BHEEM,Tiryani,Tiryani,79.27225,19.174472,01/04/22,10.52
KUMURAM BHEEM,Wankdi,Savathi,79.27,19.57,01/04/22,7.7
KUMURAM BHEEM,Wankdi,Wankidi,79.32,19.48,01/04/22,8.35
MAHABUBABAD,Bayyaram,Balajipeta,80.0872,17.6106,01/04/22,5.43
MAHABUBABAD,Bayyaram,Gurimalla***,80.064252,17.700295,01/04/22,6.59
MAHABUBABAD,Bayyaram,Kothagudem***,80.13076,17.605338,01/04/22,5.19
MAHABUBABAD,Bayyaram,Kothapeta***,80.169084,17.57044,01/04/22,2.9
MAHABUBABAD,Bayyaram,Motlathimapuram***,80.094153,17.690379,01/04/22,5.2
MAHABUBABAD,Chinnagudur,Chinna Gudur,79.885498,17.514565,01/04/22,4.86
MAHABUBABAD,Danthalapalle,Dhantalapally,79.7347,17.5147,01/04/22,3.56
MAHABUBABAD,Dornakal,Gollacherla,80.0922,17.4679,01/04/22,1.75
MAHABUBABAD,Seerole,Mannegudem,80.043883,17.374115,01/04/22,5.62
MAHABUBABAD,Dornakal,Perumalla Sankeesa,80.0536,17.4202,01/04/22,2.92
MAHABUBABAD,Ganagavaram,Gangaram,80.216,17.848,01/04/22,4.25
MAHABUBABAD,Ganagavaram,Komatlagudem,80.2306,17.8808,01/04/22,20.61
MAHABUBABAD,Garla,Garla***,80.157452,17.509108,01/04/22,5.86
MAHABUBABAD,Garla,Maddivancha***,80.10484,17.508689,01/04/22,5.1
MAHABUBABAD,Gudur,Gudur,79.9811,17.8005,01/04/22,3.86
MAHABUBABAD,Kesamudram,Kalwala,79.8869,17.6555,01/04/22,5.02
MAHABUBABAD,Kesamudram,Kesamudram,79.9069,17.6816,01/04/22,4.86
MAHABUBABAD,Kuravi,Ayyagaripally,79.9886,17.503,01/04/22,3.19
MAHABUBABAD,Kuravi,Mogilicherla,80.0335,17.5403,01/04/22,3.62
MAHABUBABAD,Seerole,Upperagudem,80.0355,17.4494,01/04/22,5.26
MAHABUBABAD,Kothaguda,Kothaguda,80.0551,17.9105,01/04/22,13.36
MAHABUBABAD,Kothaguda,Madagudem,80.175691,17.835962,01/04/22,5.34
MAHABUBABAD,Kothaguda,Sidireddypally,80.0451,17.9941,01/04/22,12.62
MAHABUBABAD,Mahabubabad,Amanagal,79.9099,17.594,01/04/22,4.64
MAHABUBABAD,Mahabubabad,Mahabubabad,80.0011,17.5983,01/04/22,4.3
MAHABUBABAD,Maripeda,Giripuram,79.878278,17.369232,01/04/22,13.64
MAHABUBABAD,Maripeda,Marripeda,79.8941,17.3852,01/04/22,10.26
MAHABUBABAD,Maripeda,Yellampet,79.8631,17.4501,01/04/22,5.24
MAHABUBABAD,Narsimhulapet,Komalavancha,79.789,17.53,01/04/22,6.26
MAHABUBABAD,Inugurthy,Chinna Nagaram,79.7746,17.6377,01/04/22,8.99
MAHABUBABAD,Nellikudur,Nellikudur,79.7597,17.5897,01/04/22,4.86
MAHABUBABAD,Nellikudur,Ramanjapuram,79.7249,17.6159,01/04/22,7.09
MAHABUBABAD,Peddavangara,Waddekothapalli,79.558433,17.527081,01/04/22,6.29
MAHABUBABAD,Thorrur,Haripirala,79.645,17.5225,01/04/22,3.1
MAHABUBABAD,Thorrur,Torrur,79.6611,17.5836,01/04/22,8.96
MAHABUBNAGAR,Addakal,Addakal,77.954489,16.487109,01/04/22,7.24
MAHABUBNAGAR,Balanagar,Udityal,78.12,16.97,01/04/22,15.53
MAHABUBNAGAR,Bhoothpur,Bhoothpur,78.055246,16.697147,01/04/22,4.43
MAHABUBNAGAR,Bhoothpur,Elkicherla,78.116,16.623,01/04/22,8.78
MAHABUBNAGAR,Chinna_Chintha_Kunta,Damagnapur,77.7554,16.4997,01/04/22,2.15
MAHABUBNAGAR,Chinna_Chintha_Kunta,Kurumurthy,77.816757,16.441442,01/04/22,15.55
MAHABUBNAGAR,Koukuntla,Thirmalapur,77.824269,16.48271,01/04/22,5.82
MAHABUBNAGAR,Devarkadara,Chinnarajmoor,77.774,16.68,01/04/22,5.98
MAHABUBNAGAR,Devarkadara,Devarakadra,77.832836,16.6058,01/04/22,9.09
MAHABUBNAGAR,Koukuntla,Koukuntla,77.857,16.522,01/04/22,7.5
MAHABUBNAGAR,Devarkadara,Meenuguvanipally,77.814497,16.58695,01/04/22,3.64
MAHABUBNAGAR,Gandeed,Mohammadabad,77.898,16.904,01/04/22,8.66
MAHABUBNAGAR,Gandeed,Salkerpet,77.798,16.948,01/04/22,18.87
MAHABUBNAGAR,Hanwada,Hanwada,77.897252,16.808381,01/04/22,13.96
MAHABUBNAGAR,Hanwada,Vepur,77.79,16.84,01/04/22,16
MAHABUBNAGAR,Jadcherla,Jadcherla,78.122404,16.774181,01/04/22,16.3
MAHABUBNAGAR,Jadcherla,Konded,78.26586,16.834188,01/04/22,10.39
MAHABUBNAGAR,Koilkonda,Dammaipally,77.89946,16.759993,01/04/22,9.56
MAHABUBNAGAR,Koilkonda,Koilkonda,77.790148,16.75775,01/04/22,8.45
MAHABUBNAGAR,Mahabubnagar_Rural,Kodur,77.924,16.68,01/04/22,7.83
MAHABUBNAGAR,Mahabubnagar_Urban,Yenugonda,78.020981,16.761294,01/04/22,10.06
MAHABUBNAGAR,Midjil,Kothapalli,78.2315,16.7506,01/04/22,5.78
MAHABUBNAGAR,Midjil,Midjil,78.318739,16.726583,01/04/22,13.55
MAHABUBNAGAR,Musapet,MOOSPET,77.98,16.6,01/04/22,6.43
MAHABUBNAGAR,Nawabpet,Nawabpet,78.0239,16.888,01/04/22,7.15
MAHABUBNAGAR,Rajapur,Rajapur,78.1538,16.8378,01/04/22,14.62
MANCHERIAL,Bellampalle,Bellampally I,79.503111,19.072027,01/04/22,16.42
MANCHERIAL,Bheemini,Rampur,79.58394,19.1695,01/04/22,2.48
MANCHERIAL,Chennur,Chennur I,79.780222,18.852222,01/04/22,7.07
MANCHERIAL,Chennur,Kommera,79.79981,18.7725,01/04/22,2.41
MANCHERIAL,Dandepalle,Myadaripet,79.144671,19.005028,01/04/22,4.97
MANCHERIAL,Hajipur,Hazipur,79.322716,18.874803,01/04/22,4.09
MANCHERIAL,Jaipur,Jaipur,79.579972,18.844277,01/04/22,3.19
MANCHERIAL,Jaipur,Kundaram,79.631578,18.787918,01/04/22,19.86
MANCHERIAL,Jannaram,Indanpally,78.942222,19.148888,01/04/22,4.79
MANCHERIAL,Kannepalli,Jankapur,79.408055,19,01/04/22,1.41
MANCHERIAL,Kasipet,Kondapur,79.397808,19.039139,01/04/22,1.88
MANCHERIAL,Kotapalle,Kotapally,79.881944,18.95,01/04/22,16.16
MANCHERIAL,Luxettipet,Luxettipet,79.202054,18.877722,01/04/22,4.53
MANCHERIAL,Mandamarri,Mandamarri,79.477854,18.978679,01/04/22,5.04
MANCHERIAL,Mandamarri,Ponnaram,79.544712,18.940004,01/04/22,16.29
MANCHERIAL,Nennal,Nennel,79.627194,19.079833,01/04/22,4.19
MANCHERIAL,Tandur,Tandur ,79.456254,19.157871,01/04/22,10.97
MANCHERIAL,Vemanpalle,Neelwai,79.81505,19.04799,01/04/22,0.79
MEDAK,Alladurg,Alladurg,77.9379,17.967169,01/04/22,22.52
MEDAK,Alladurg,Muslapur,77.986111,17.918055,01/04/22,
MEDAK,Chegunta,Chegunta,78.5186,17.9341,01/04/22,9.42
MEDAK,Chegunta,Chandiapet,78.459722,17.978333,01/04/22,18.11
MEDAK,Chilipched,Chilipade,78.124868,17.866623,01/04/22,25.61
MEDAK,Havelighanpur,Mutayapally,78.2189,18.0845,01/04/22,11.32
MEDAK,Havelighanpur,Nagaram (Fareedpur),78.2005,18.0709,01/04/22,12.72
MEDAK,Kowdipalle,Kowdipally,78.205,17.903,01/04/22,15.72
MEDAK,Kulcharam,Rangampet,78.1176,17.9451,01/04/22,23.1
MEDAK,Manoharabad,Manaharabad,78.467042,17.755675,01/04/22,11.53
MEDAK,Medak,Medak,78.2708,18.0528,01/04/22,15.27
MEDAK,Medak,Pillikotal,78.2723,18.0398,01/04/22,5.62
MEDAK,Narsapur,Narasapur,78.2819,17.735,01/04/22,14.87
MEDAK,Narsingi,Narasingi,78.422942,18.046612,01/04/22,18.15
MEDAK,Narsapur,Reddypally,78.2633,17.7856,01/04/22,15.21
MEDAK,Nizampet,Naskal,78.5476,18.1614,01/04/22,11.97
MEDAK,Papannapet,Papannapet,78.085354,18.04217,01/04/22,13.61
MEDAK,Ramayampet,Ramayampet,78.430927,18.115852,01/04/22,13.28
MEDAK,Regode,T.lingampally,77.827959,17.943349,01/04/22,8.11
MEDAK,Shankarampet_A,Gavvalapalli,77.9172,18.0517,01/04/22,11.42
MEDAK,Shankarampet_R,Shankarampet,78.372,17.971,01/04/22,11.15
MEDAK,Shivampet,Shivampet,78.37,17.7863,01/04/22,18.61
MEDAK,Shivampet,Gudur,78.3674,17.7817,01/04/22,19.79
MEDAK,Shivampet,Usrikapally,78.3949,17.8211,01/04/22,18.76
MEDAK,Tekmal,Tekmal,78.0304,17.9754,01/04/22,16.03
MEDAK,Tupran,Islampur,78.4746,17.8772,01/04/22,5.01
MEDAK,Tupran,Toopran,78.4775,17.8413,01/04/22,23.52
MEDAK,Yeldurthy,Edulapally,78.3492,17.9672,01/04/22,26.22
MEDAK,Yeldurthy,Kukunoor,78.3208,17.9146,01/04/22,8.11
MEDAK,Yeldurthy,Ramayapally,78.3213,17.9453,01/04/22,11.13
MEDAK,Yeldurthy,Yeldurthy,78.9505,18.7766,01/04/22,22.29
MEDAK,Alladurg,Peddapur,77.983111,17.901389,01/04/22,18.93
MEDAK,Chilipched,Chilipched,78.128444,17.855139,01/04/22,17.79
MEDAK,Havelighanpur,Kuchanpally,78.230789,18.070072,01/04/22,9.49
MEDAK,Havelighanpur,Nagapur,78.257278,18.12,01/04/22,18.28
MEDAK,Havelighanpur,Rajpet,78.195289,18.164219,01/04/22,8.1
MEDAK,Havelighanpur,Sardana,78.186769,18.086494,01/04/22,10.57
MEDAK,Kulcharam,Kulcharam,78.192583,17.959417,01/04/22,12.23
MEDAK,Manoharabad,Muppireddypally,78.483889,17.72625,01/04/22,13.9
MEDAK,Masaipet,Masaipet,78.463056,17.912917,01/04/22,18.03
MEDAK,Medak,Pathur,78.315528,18.091583,01/04/22,15.11
MEDAK,Medak,Perur,78.219917,18.030361,01/04/22,9.81
MEDAK,Medak,Rajpally,78.303389,18.025111,01/04/22,17.71
MEDAK,Narsapur,Chippalthurthy,78.223417,17.774028,01/04/22,22.77
MEDAK,Narsapur,Kagazmaddur,78.284944,17.693139,01/04/22,21.5
MEDAK,Narsapur,Lingapur,78.296694,17.780556,01/04/22,15.65
MEDAK,Narsingi,Narsingi,78.435472,18.046806,01/04/22,24.82
MEDAK,Papannapet,Kodapaka,78.133806,17.981778,01/04/22,11.56
MEDAK,Ramayampet,Dharmaram,78.490278,18.069278,01/04/22,25.87
MEDAK,Ramayampet,Katriyal,78.343861,18.152083,01/04/22,13.68
MEDAK,Ramayampet,Ramayampet,78.427361,18.114278,01/04/22,12.44
MEDAK,Regode,Gajwada,77.830167,17.917167,01/04/22,26.72
MEDAK,Shankarampet_R,Dharpally,78.385722,17.921278,01/04/22,9.16
MEDAK,Shankarampet_R,Shankarampet-R,78.413128,17.983897,01/04/22,24.32
MEDAK,Shivampet,Sikindlapur,78.42075,17.744583,01/04/22,6.42
MEDAK,Tekmal,Dhannaram,78.047472,17.943278,01/04/22,18.39
MEDAK,Tekmal,Yellupet,78.019694,18.033972,01/04/22,8.11
MEDAK,Tupran,Malkapur,78.528472,17.868972,01/04/22,5.13
MEDAK,Tupran,Nagulapally,78.460167,17.863167,01/04/22,20.76
MEDCHAL,Alwal,Old Alwal,78.508,17.494,01/04/22,11.06
MEDCHAL,Bachpalle,Nizampet,78.38,17.52,01/04/22,5.83
MEDCHAL,Balanagar,Balanagar 1,78.45,17.47,01/04/22,5.68
MEDCHAL,Balanagar,Balanagar 2,78.448,17.466,01/04/22,5.92
MEDCHAL,Balanagar,Fethenagar,78.44,17.46,01/04/22,11.61
MEDCHAL,Gandimaisamma Dundigal,Dulapally,78.46,17.55,01/04/22,19.74
MEDCHAL,Gandimaisamma Dundigal,Dundigal,78.416,17.608,01/04/22,27.4
MEDCHAL,Gandimaisamma Dundigal,Shambhirpur,78.370275,17.564805,01/04/22,12.53
MEDCHAL,Ghatkesar,Ghatkesar,78.679,17.447,01/04/22,4.11
MEDCHAL,Kapra,Balaji Nagar,78.547,17.547,01/04/22,14.85
MEDCHAL,Kapra,Cherlapally,78.611,17.468,01/04/22,3.33
MEDCHAL,Keesara,Kessara,78.575,17.484,01/04/22,
MEDCHAL,Keesara,Yadgarpally,78.63,17.55,01/04/22,14.82
MEDCHAL,Kukatpally,Kaithalapur,78.4,17.47,01/04/22,6.89
MEDCHAL,Kukatpally,Kukatpally 1,78.397,17.481,01/04/22,19.11
MEDCHAL,Kukatpally,Kukatpally 2,78.39,17.49,01/04/22,9.58
MEDCHAL,Malkajgiri,Malkajgiri,78.535,17.449,01/04/22,16.51
MEDCHAL,Medchel,Gundla pochampally,78.48,17.567,01/04/22,12.49
MEDCHAL,Medchel,Medchal,78.485,17.62,01/04/22,4.82
MEDCHAL,Medchel,Pudur,78.528,17.62,01/04/22,
MEDCHAL,Quthbullapur,Gajularamaram 1,78.42,17.53,01/04/22,5.19
MEDCHAL,Quthbullapur,Gajularamaram 2,78.42,17.53,01/04/22,5.21
MEDCHAL,Quthbullapur,Jeedimetla,78.47,17.52,01/04/22,19.96
MEDCHAL,Quthbullapur,Qutubullapur 1,78.455,17.498,01/04/22,
MEDCHAL,Quthbullapur,Qutubullapur 2,78.46,17.5,01/04/22,29
MEDCHAL,Quthbullapur,Shapurnagar,78.44,17.54,01/04/22,
MEDCHAL,Shamirpet,Jagamguda,78.626,17.623,01/04/22,
MEDCHAL,Shamirpet,Pothaipally,78.54,17.551,01/04/22,10.95
MEDCHAL,Shamirpet,Shahmirpet,78.574,17.583,01/04/22,2.56
MEDCHAL,Shamirpet,Turkapally,78.594,17.667,01/04/22,2.68
MEDCHAL,Uppal,Uppal,78.584,17.408,01/04/22,13.34
MEDCHAL,Medipally,MEDIPALLY,78.613635,17.416493,01/04/22,11.88
MEDCHAL,Alwal,Yapral Sub station,78.54454,17.50532,01/04/22,14.1
MEDCHAL,Ghatkesar,Singapur Township Sub Station,78.74042,17.45379,01/04/22,11.63
MEDCHAL,Kapra,N.N Colony Kapra Sub Station,78.69445,17.65836,01/04/22,6.47
MEDCHAL,Kapra,Balaji Nagar Substation,78.56549,17.520823,01/04/22,5.31
MEDCHAL,Keesara,Keesara Sub station,78.6608,17.5253,01/04/22,6.13
MEDCHAL,Keesara,Jafarguda MPP School (Godumakunta),78.6528,17.48185,01/04/22,8.33
MEDCHAL,Kukatpally,Kukatpally MRO Office,78.4128,17.47686,01/04/22,48.7
MEDCHAL,Malkajgiri,Moula - Ali Sub station,78.55862,17.45559,01/04/22,13.34
MEDCHAL,Medchel,Dabilpur park in GP Layout,78.4744,17.6778,01/04/22,8.29
MEDCHAL,Medchel,Banda Madaram Sub station,78.43964,17.65572,01/04/22,11.71
MEDCHAL,Shamirpet,Ponnala ZPHS,78.63258,17.60217,01/04/22,9.37
MEDCHAL,Shamirpet,DevaraYamjal Near Mission Bhagirath Compound,78.5253,17.5592,01/04/22,5.77
MEDCHAL,Shamirpet,Ailayabad ZPHS,78.5931,17.6269,01/04/22,5.08
MEDCHAL,Uppal,Mallapur Sub Station             ,78.57972,17.43764,01/04/22,13.62
MEDCHAL,Medipally,Chengicharla Sub Station,78.61194,17.43577,01/04/22,18.63
MEDCHAL,Medipally,Medipally ZPHS,78.6019,17.405711,01/04/22,13.93
MEDCHAL,Muduchinthalapally,Laxmapur Sub Station,78.69445,17.65836,01/04/22,8.43
MULUGU,Eturunagaram,Eturu Nagaram (D),80.440017,18.359652,01/04/22,11.28
MULUGU,Eturunagaram,Eturu Nagaram (S),80.4232,18.3374,01/04/22,11.85
MULUGU,Govindaraopet,Pasra,80.171524,18.207438,01/04/22,5.88
MULUGU,Govindaraopet,Project Nagar,80.1944,18.2616,01/04/22,3.95
MULUGU,Kannaigudem,Kannaigudem,80.3454,18.5263,01/04/22,7.21
MULUGU,Mangapet,Kamalapuram,80.4747,18.2659,01/04/22,15.12
MULUGU,Mangapet,Mallur,80.562,18.2188,01/04/22,11.89
MULUGU,Mangapet,Rajupet,80.6256,18.1539,01/04/22,6.95
MULUGU,Mulug,Jakkaram(D),79.9083,18.183211,01/04/22,23.45
MULUGU,Mulug,Jakkaram(S),79.887863,18.166873,01/04/22,
MULUGU,Mulug,Kasimdevpet,79.9977,18.1661,01/04/22,5.36
MULUGU,Mulug,Mulugu,79.9425,18.1922,01/04/22,6.52
MULUGU,Tadvai,Beerelli,80.34583,18.030591,01/04/22,17.26
MULUGU,Tadvai,Gangaram,80.3708,18.1755,01/04/22,9.26
MULUGU,Tadvai,Lavvala,80.2632,18.1707,01/04/22,9.98
MULUGU,Tadvai,Medaram,80.2458,18.3138,01/04/22,4.89
MULUGU,Tadvai,Tadvai,80.3146,18.2365,01/04/22,5.65
MULUGU,Venkatapur,Laxmidevipet,79.9559,18.2936,01/04/22,2.92
MULUGU,Venkatapur,Alubaka ***,80.67,18.21,01/04/22,8.98
MULUGU,Venkatapur,Edira ***,80.73,18.14,01/04/22,6.21
MULUGU,Venkatapur,Marikal,80.496,18.323,01/04/22,8.32
MULUGU,Venkatapur,Nuguru ***,80.55,18.34,01/04/22,6.89
MULUGU,Wazeed,Jagannadhapuram ***,80.51,18.43,01/04/22,11.92
MULUGU,Wazeed,Peddagollagudem ***,80.46548,18.472823,01/04/22,11.21
MULUGU,Wazeed,Perur ***,80.39,18.53,01/04/22,13.12
MULUGU,Wazeed,Tekulagudem ***,80.407794,18.568202,01/04/22,12.52
NAGARKURNOOL,Achampet,Achampet,78.651523,16.398306,01/04/22,7.54
NAGARKURNOOL,Amrabad,Domalapenta,78.87839,16.211577,01/04/22,5.55
NAGARKURNOOL,Amrabad,Madhavanipally,78.861953,16.408437,01/04/22,9.59
NAGARKURNOOL,Amrabad,Mannanoor,78.76,16.371,01/04/22,14.09
NAGARKURNOOL,Amrabad,Vatverlapallly,78.77527,16.233981,01/04/22,
NAGARKURNOOL,Balmoor,Balmur,78.566382,16.331127,01/04/22,13.29
NAGARKURNOOL,Balmoor,Banala,78.6417,16.3194,01/04/22,12.64
NAGARKURNOOL,Balmoor,Gattuthummena  ,78.552,16.402,01/04/22,4.88
NAGARKURNOOL,Bijinapalle,Bijinepalli,78.196422,16.535278,01/04/22,11.59
NAGARKURNOOL,Charakonda,Charakonda,78.71,16.7,01/04/22,4.67
NAGARKURNOOL,Kalwakurthy,GUNDUR,78.463683,16.580788,01/04/22,4.68
NAGARKURNOOL,Kalwakurthy,Kalwakuthy,78.488,16.667,01/04/22,8.43
NAGARKURNOOL,Kalwakurthy,Lingasanipally,78.4694,16.5528,01/04/22,
NAGARKURNOOL,Kalwakurthy,Marchala,78.4542,16.6917,01/04/22,18.97
NAGARKURNOOL,Kodair,Kodair,78.274343,16.269624,01/04/22,1.22
NAGARKURNOOL,Kodair,Thurkadinne,78.222435,16.287915,01/04/22,2.87
NAGARKURNOOL,Kollapur,Kollapur,78.306,16.107,01/04/22,2.73
NAGARKURNOOL,Kollapur,Molachintalapally,78.4181,16.1389,01/04/22,3.68
NAGARKURNOOL,Lingal,Ambatipally,78.446,16.277,01/04/22,3.27
NAGARKURNOOL,Lingal,Lingal,78.5208,16.2681,01/04/22,6.37
NAGARKURNOOL,Nagar_Kurnool,Manthati,78.351615,16.440149,01/04/22,8.88
NAGARKURNOOL,Nagar_Kurnool,Nagarkurnool,78.302619,16.491743,01/04/22,19.85
NAGARKURNOOL,Padra,Padra,78.88,16.43,01/04/22,3.81
NAGARKURNOOL,Peddakothapalle,Maredumandinne,78.41,16.22,01/04/22,4.21
NAGARKURNOOL,Pentlavelli,Pentlavelle,78.26,16.08,01/04/22,3.74
NAGARKURNOOL,Tadoor,Tadoor,78.357684,16.510124,01/04/22,
NAGARKURNOOL,Tadoor,Vengampally,78.398824,16.544155,01/04/22,7.66
NAGARKURNOOL,Telkapalle,Karvanga,78.41424,16.480357,01/04/22,4.77
NAGARKURNOOL,Telkapalle,Telkapally,78.440307,16.435091,01/04/22,2.85
NAGARKURNOOL,Thimmajipeta,Gummakonda,78.19,16.6224,01/04/22,9.84
NAGARKURNOOL,Uppunuthala,Laxmapur,78.527908,16.47819,01/04/22,5.23
NAGARKURNOOL,Uppunuthala,Uppununthala,78.591328,16.450018,01/04/22,6.22
NAGARKURNOOL,Urkonda,Urkonda,78.41,16.73,01/04/22,15.31
NAGARKURNOOL,Vangoor,Vangoor,78.6225,16.6128,01/04/22,3.94
NAGARKURNOOL,Veldanda,Veldanda,78.5211,16.73106,01/04/22,16.85
NALGONDA,Adavi devula palli,Ulsaipalem,79.499703,16.706822,01/04/22,2.3
NALGONDA,Adavi devula palli,Anumula,79.289548,16.798786,01/04/22,8.33
NALGONDA,Adavi devula palli,Chintagudem,79.292086,16.833094,01/04/22,3.6
NALGONDA,Adavi devula palli,Pulimamidi,79.267224,16.884037,01/04/22,6.14
NALGONDA,Adavi devula palli,Rajavaram,79.407512,16.68016,01/04/22,8.93
NALGONDA,Adavi devula palli,Sreerampur,79.304637,16.729108,01/04/22,2.5
NALGONDA,Madugulapally,Bommakal,,,01/04/22,
NALGONDA,Chandampet,Buddoni thanda,78.962028,16.553849,01/04/22,
NALGONDA,Chandampet,Chandampet,78.888363,16.578477,01/04/22,9.2
NALGONDA,Chandampet,Kambalapally,79.114232,16.450582,01/04/22,4.47
NALGONDA,Chandampet,Thelidevarapally,78.969167,16.505545,01/04/22,25.4
NALGONDA,Chandampet,Yelmalmanda,79.084123,16.442094,01/04/22,
NALGONDA,Chandur,Angadipet,79.018416,16.984083,01/04/22,3.89
NALGONDA,Chandur,Bangarigadda,79.011361,16.984666,01/04/22,4.05
NALGONDA,Chandur,Chandur,79.0601,16.9681,01/04/22,8.22
NALGONDA,Chandur,Chandur,79.068733,16.987147,01/04/22,2.87
NALGONDA,Chandur,Donipamula,78.977726,16.988276,01/04/22,
NALGONDA,Gattuppal,Ghattuppal,78.915649,17.057975,01/04/22,1.38
NALGONDA,Chandur,Nermata,78.984777,17.001027,01/04/22,5.14
NALGONDA,Chandur,Pullemla,,,01/04/22,10.42
NALGONDA,Chandur,Sirdepally,79.063083,17.014888,01/04/22,5.16
NALGONDA,Chinthapalle,Kurmed Gate,78.755194,16.892055,01/04/22,7.45
NALGONDA,Chinthapalle,Teeded,78.909846,16.792111,01/04/22,
NALGONDA,Chityala,Urumadla,79.090249,17.182742,01/04/22,9.11
NALGONDA,Chityala,Veliminedu,79.020166,17.228916,01/04/22,9.75
NALGONDA,Devarakonda,Kamalapur,78.85918,16.726355,01/04/22,12.65
NALGONDA,Devarakonda,Konda Bheemanapally,,,01/04/22,6.09
NALGONDA,Devarakonda,Padamtipally,78.797379,16.67664,01/04/22,9.61
NALGONDA,Devarakonda,Tatikole,78.856645,16.625235,01/04/22,9.02
NALGONDA,Gundlapalle,Dhindi,78.6925,16.552222,01/04/22,6.33
NALGONDA,Gundlapalle,Vavikole,78.76505,16.675791,01/04/22,3.25
NALGONDA,Gurrampode,Gurrampode,79.091378,16.851709,01/04/22,3.14
NALGONDA,Gurrampode,Koppole,79.146882,16.914619,01/04/22,2.23
NALGONDA,Gurrampode,Palvai,79.024457,16.75244,01/04/22,6.95
NALGONDA,Kondamallapally,K.Mallepally,78.981033,16.729392,01/04/22,5.48
NALGONDA,Kangal,kanagala,79.198425,16.937341,01/04/22,4.1
NALGONDA,Kattangoor,Cheruvu Annaram,79.354249,17.198652,01/04/22,13.14
NALGONDA,Kattangoor,Kattangur,79.320303,17.161891,01/04/22,4.08
NALGONDA,Kattangoor,Pamangundla,79.267943,17.180769,01/04/22,8.04
NALGONDA,Kethepalle,Kethepally,79.511941,17.147211,01/04/22,1.37
NALGONDA,Munugode,Kompalli,79.359228,16.671448,01/04/22,
NALGONDA,Chinthapalle,Kurmed Gate,,,01/04/22,
NALGONDA,Madugulapally,Kannekal,79.371114,16.923295,01/04/22,6.37
NALGONDA,Gattuppal,Antampet,78.890972,17.035083,01/04/22,8.9
NALGONDA,Marriguda,Khudabhaksh pally,78.833111,17.028083,01/04/22,13.19
NALGONDA,Marriguda,Lenkala pally,78.949555,16.986166,01/04/22,5.94
NALGONDA,Marriguda,Marriguda,78.863805,16.939916,01/04/22,5.38
NALGONDA,Gattuppal,Namapur,78.928777,17.025833,01/04/22,1.44
NALGONDA,Marriguda,Sarampet,78.897333,16.991055,01/04/22,8.85
NALGONDA,Marriguda,Shivannagudam,79.018416,16.984083,01/04/22,7.22
NALGONDA,Marriguda,Shivannagudam,78.89,17,01/04/22,3.17
NALGONDA,Miryalaguda,B.Annaram,79.558144,16.778908,01/04/22,1.15
NALGONDA,Miryalaguda,Kothagudem,79.598463,16.824506,01/04/22,1.24
NALGONDA,Munugode,Kistapur,79.017026,17.156249,01/04/22,2.43
NALGONDA,Munugode,Kompalli,78.993715,17.099308,01/04/22,5.24
NALGONDA,Munugode,Munugode,79.077438,17.065875,01/04/22,5.15
NALGONDA,Nakrekal,Arlagaddagudam,79.400636,17.139111,01/04/22,6.86
